guid/image/axis,value
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0034/z,18.156973
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0035/x,-10.280889
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0035/y,-3.0283425
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0035/z,36.566372
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0036/x,-12.129922
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0036/y,-3.2303805
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0036/z,41.577198
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0037/x,-10.045754
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0037/y,-3.4085095
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0037/z,38.74289
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0038/x,-9.607472
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0038/y,-0.54924905
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0038/z,12.149836
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0039/x,-7.426491
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0039/y,-3.5904775
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0039/z,45.130405
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0040/x,-9.564021
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0040/y,-1.0110979
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0040/z,19.568981
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0042/x,-10.802969
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0042/y,-1.5855929
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0042/z,24.666952
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0043/x,-9.588233
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0043/y,-3.4713655
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0043/z,34.20701
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0044/x,-11.465617
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0044/y,-2.5934007
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0044/z,40.429188
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0045/x,-9.2550335
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0045/y,-0.7250563
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0045/z,15.872637
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0048/x,3.773828
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0048/y,0.13087517
cf0c98ae-99f3-43c8-b615-0638eefbfaad/0048/z,15.034083
d1d539c2-8321-45d9-868a-fd8544e0ce01/0000/x,1.2840183
d1d539c2-8321-45d9-868a-fd8544e0ce01/0000/y,-2.6614892
d1d539c2-8321-45d9-868a-fd8544e0ce01/0000/z,20.743704
d1d539c2-8321-45d9-868a-fd8544e0ce01/0001/x,0.48476848
d1d539c2-8321-45d9-868a-fd8544e0ce01/0001/y,-2.504797
d1d539c2-8321-45d9-868a-fd8544e0ce01/0001/z,16.289143
d1d539c2-8321-45d9-868a-fd8544e0ce01/0002/x,0.18890971
d1d539c2-8321-45d9-868a-fd8544e0ce01/0002/y,-1.8824688
d1d539c2-8321-45d9-868a-fd8544e0ce01/0002/z,14.164189
d1d539c2-8321-45d9-868a-fd8544e0ce01/0003/x,0.06510145
d1d539c2-8321-45d9-868a-fd8544e0ce01/0003/y,-1.7338187
d1d539c2-8321-45d9-868a-fd8544e0ce01/0003/z,12.09104
d1d539c2-8321-45d9-868a-fd8544e0ce01/0004/x,0.21421604
d1d539c2-8321-45d9-868a-fd8544e0ce01/0004/y,-1.487539
d1d539c2-8321-45d9-868a-fd8544e0ce01/0004/z,7.9411216
d1d539c2-8321-45d9-868a-fd8544e0ce01/0005/x,0.054662
d1d539c2-8321-45d9-868a-fd8544e0ce01/0005/y,-1.5143743
d1d539c2-8321-45d9-868a-fd8544e0ce01/0005/z,7.9348054
d1d539c2-8321-45d9-868a-fd8544e0ce01/0006/x,-0.7636463
d1d539c2-8321-45d9-868a-fd8544e0ce01/0006/y,-1.5126113
d1d539c2-8321-45d9-868a-fd8544e0ce01/0006/z,7.7050986
d1d539c2-8321-45d9-868a-fd8544e0ce01/0007/x,0.42788327
d1d539c2-8321-45d9-868a-fd8544e0ce01/0007/y,-1.5109754
d1d539c2-8321-45d9-868a-fd8544e0ce01/0007/z,7.762886
d1d539c2-8321-45d9-868a-fd8544e0ce01/0008/x,-0.1100833
d1d539c2-8321-45d9-868a-fd8544e0ce01/0008/y,-1.6664346
d1d539c2-8321-45d9-868a-fd8544e0ce01/0008/z,10.183231
d1d539c2-8321-45d9-868a-fd8544e0ce01/0009/x,0.014450704
d1d539c2-8321-45d9-868a-fd8544e0ce01/0009/y,-1.5532876
d1d539c2-8321-45d9-868a-fd8544e0ce01/0009/z,8.389454
d1d539c2-8321-45d9-868a-fd8544e0ce01/0010/x,-0.28284115
d1d539c2-8321-45d9-868a-fd8544e0ce01/0010/y,-1.6022011
d1d539c2-8321-45d9-868a-fd8544e0ce01/0010/z,7.857432
d1d539c2-8321-45d9-868a-fd8544e0ce01/0011/x,0.8778433
d1d539c2-8321-45d9-868a-fd8544e0ce01/0011/y,-1.4178762
d1d539c2-8321-45d9-868a-fd8544e0ce01/0011/z,8.582698
d1d539c2-8321-45d9-868a-fd8544e0ce01/0012/x,0.94881505
d1d539c2-8321-45d9-868a-fd8544e0ce01/0012/y,-1.4985046
d1d539c2-8321-45d9-868a-fd8544e0ce01/0012/z,7.6828876
d1d539c2-8321-45d9-868a-fd8544e0ce01/0013/x,0.21438633
d1d539c2-8321-45d9-868a-fd8544e0ce01/0013/y,-1.6033081
d1d539c2-8321-45d9-868a-fd8544e0ce01/0013/z,9.999396
d1d539c2-8321-45d9-868a-fd8544e0ce01/0014/x,-0.37038398
d1d539c2-8321-45d9-868a-fd8544e0ce01/0014/y,-1.8454751
d1d539c2-8321-45d9-868a-fd8544e0ce01/0014/z,10.311654
d1d539c2-8321-45d9-868a-fd8544e0ce01/0015/x,0.22121626
d1d539c2-8321-45d9-868a-fd8544e0ce01/0015/y,-1.7664665
d1d539c2-8321-45d9-868a-fd8544e0ce01/0015/z,10.19144
d1d539c2-8321-45d9-868a-fd8544e0ce01/0016/x,1.5379796
d1d539c2-8321-45d9-868a-fd8544e0ce01/0016/y,-1.7235829
d1d539c2-8321-45d9-868a-fd8544e0ce01/0016/z,10.910734
d1d539c2-8321-45d9-868a-fd8544e0ce01/0017/x,2.3553784
d1d539c2-8321-45d9-868a-fd8544e0ce01/0017/y,-1.6834043
d1d539c2-8321-45d9-868a-fd8544e0ce01/0017/z,9.753006
d1d539c2-8321-45d9-868a-fd8544e0ce01/0018/x,1.5184106
d1d539c2-8321-45d9-868a-fd8544e0ce01/0018/y,-1.4843172
d1d539c2-8321-45d9-868a-fd8544e0ce01/0018/z,7.575191
d1d539c2-8321-45d9-868a-fd8544e0ce01/0019/x,1.82912
d1d539c2-8321-45d9-868a-fd8544e0ce01/0019/y,-1.4517831
d1d539c2-8321-45d9-868a-fd8544e0ce01/0019/z,7.7780924
d1d539c2-8321-45d9-868a-fd8544e0ce01/0020/x,1.5595498
d1d539c2-8321-45d9-868a-fd8544e0ce01/0020/y,-1.6588968
d1d539c2-8321-45d9-868a-fd8544e0ce01/0020/z,9.525961
d1d539c2-8321-45d9-868a-fd8544e0ce01/0021/x,0.65375257
d1d539c2-8321-45d9-868a-fd8544e0ce01/0021/y,-1.3355683
d1d539c2-8321-45d9-868a-fd8544e0ce01/0021/z,5.715837
d1d539c2-8321-45d9-868a-fd8544e0ce01/0022/x,1.0574608
d1d539c2-8321-45d9-868a-fd8544e0ce01/0022/y,-1.5946795
d1d539c2-8321-45d9-868a-fd8544e0ce01/0022/z,8.556353
d1d539c2-8321-45d9-868a-fd8544e0ce01/0023/x,1.0600541
d1d539c2-8321-45d9-868a-fd8544e0ce01/0023/y,-1.5761087
d1d539c2-8321-45d9-868a-fd8544e0ce01/0023/z,8.475297
d1d539c2-8321-45d9-868a-fd8544e0ce01/0024/x,0.6424659
d1d539c2-8321-45d9-868a-fd8544e0ce01/0024/y,-1.3839298
d1d539c2-8321-45d9-868a-fd8544e0ce01/0024/z,6.3611407
d1d539c2-8321-45d9-868a-fd8544e0ce01/0025/x,0.91091204
d1d539c2-8321-45d9-868a-fd8544e0ce01/0025/y,-1.5766845
d1d539c2-8321-45d9-868a-fd8544e0ce01/0025/z,7.984233
d1d539c2-8321-45d9-868a-fd8544e0ce01/0026/x,1.0029768
d1d539c2-8321-45d9-868a-fd8544e0ce01/0026/y,-1.5343734
d1d539c2-8321-45d9-868a-fd8544e0ce01/0026/z,8.006822
d1d539c2-8321-45d9-868a-fd8544e0ce01/0027/x,0.6172289
d1d539c2-8321-45d9-868a-fd8544e0ce01/0027/y,-1.3328072
d1d539c2-8321-45d9-868a-fd8544e0ce01/0027/z,5.7392898
d1d539c2-8321-45d9-868a-fd8544e0ce01/0028/x,16.735237
d1d539c2-8321-45d9-868a-fd8544e0ce01/0028/y,-3.0795896
d1d539c2-8321-45d9-868a-fd8544e0ce01/0028/z,32.577095
d1d539c2-8321-45d9-868a-fd8544e0ce01/0029/x,0.60292876
d1d539c2-8321-45d9-868a-fd8544e0ce01/0029/y,-1.8895371
d1d539c2-8321-45d9-868a-fd8544e0ce01/0029/z,13.914231
d1d539c2-8321-45d9-868a-fd8544e0ce01/0030/x,0.41073346
d1d539c2-8321-45d9-868a-fd8544e0ce01/0030/y,-1.705263
d1d539c2-8321-45d9-868a-fd8544e0ce01/0030/z,10.107483
d1d539c2-8321-45d9-868a-fd8544e0ce01/0031/x,0.39514577
d1d539c2-8321-45d9-868a-fd8544e0ce01/0031/y,-1.8073475
d1d539c2-8321-45d9-868a-fd8544e0ce01/0031/z,10.217057
d1d539c2-8321-45d9-868a-fd8544e0ce01/0032/x,4.385264
d1d539c2-8321-45d9-868a-fd8544e0ce01/0032/y,-1.6126364
d1d539c2-8321-45d9-868a-fd8544e0ce01/0032/z,9.487314
d1d539c2-8321-45d9-868a-fd8544e0ce01/0033/x,6.476018
d1d539c2-8321-45d9-868a-fd8544e0ce01/0033/y,-1.4505291
d1d539c2-8321-45d9-868a-fd8544e0ce01/0033/z,6.809847
d1d539c2-8321-45d9-868a-fd8544e0ce01/0034/x,0.8090298
d1d539c2-8321-45d9-868a-fd8544e0ce01/0034/y,-1.5110973
d1d539c2-8321-45d9-868a-fd8544e0ce01/0034/z,7.88051
d1d539c2-8321-45d9-868a-fd8544e0ce01/0035/x,2.4334028
d1d539c2-8321-45d9-868a-fd8544e0ce01/0035/y,-1.4685122
d1d539c2-8321-45d9-868a-fd8544e0ce01/0035/z,7.357845
d1d539c2-8321-45d9-868a-fd8544e0ce01/0036/x,1.2768009
d1d539c2-8321-45d9-868a-fd8544e0ce01/0036/y,-1.4957819
d1d539c2-8321-45d9-868a-fd8544e0ce01/0036/z,7.877685
d1d539c2-8321-45d9-868a-fd8544e0ce01/0037/x,0.45974174
d1d539c2-8321-45d9-868a-fd8544e0ce01/0037/y,-1.5109801
d1d539c2-8321-45d9-868a-fd8544e0ce01/0037/z,7.9859886
d1d539c2-8321-45d9-868a-fd8544e0ce01/0038/x,0.40340114
d1d539c2-8321-45d9-868a-fd8544e0ce01/0038/y,-1.5126584
d1d539c2-8321-45d9-868a-fd8544e0ce01/0038/z,7.8340855
d1d539c2-8321-45d9-868a-fd8544e0ce01/0039/x,0.39337072
d1d539c2-8321-45d9-868a-fd8544e0ce01/0039/y,-1.5082345
d1d539c2-8321-45d9-868a-fd8544e0ce01/0039/z,7.8676524
d1d539c2-8321-45d9-868a-fd8544e0ce01/0040/x,0.3894809
d1d539c2-8321-45d9-868a-fd8544e0ce01/0040/y,-1.5166825
d1d539c2-8321-45d9-868a-fd8544e0ce01/0040/z,7.9609494
d1d539c2-8321-45d9-868a-fd8544e0ce01/0041/x,0.38019326
d1d539c2-8321-45d9-868a-fd8544e0ce01/0041/y,-1.5302517
d1d539c2-8321-45d9-868a-fd8544e0ce01/0041/z,7.893054
d1d539c2-8321-45d9-868a-fd8544e0ce01/0042/x,0.3527736
d1d539c2-8321-45d9-868a-fd8544e0ce01/0042/y,-1.5112159
d1d539c2-8321-45d9-868a-fd8544e0ce01/0042/z,7.919509
d1d539c2-8321-45d9-868a-fd8544e0ce01/0043/x,0.42764464
d1d539c2-8321-45d9-868a-fd8544e0ce01/0043/y,-1.5105559
d1d539c2-8321-45d9-868a-fd8544e0ce01/0043/z,7.868796
d1d539c2-8321-45d9-868a-fd8544e0ce01/0044/x,0.44850895
d1d539c2-8321-45d9-868a-fd8544e0ce01/0044/y,-1.5388787
d1d539c2-8321-45d9-868a-fd8544e0ce01/0044/z,7.914126
d1d539c2-8321-45d9-868a-fd8544e0ce01/0045/x,0.79711396
d1d539c2-8321-45d9-868a-fd8544e0ce01/0045/y,-1.5032163
d1d539c2-8321-45d9-868a-fd8544e0ce01/0045/z,7.788283
d1d539c2-8321-45d9-868a-fd8544e0ce01/0046/x,0.6815454
d1d539c2-8321-45d9-868a-fd8544e0ce01/0046/y,-1.5061353
d1d539c2-8321-45d9-868a-fd8544e0ce01/0046/z,7.985115
d1d539c2-8321-45d9-868a-fd8544e0ce01/0047/x,0.02331713
d1d539c2-8321-45d9-868a-fd8544e0ce01/0047/y,-1.4648045
d1d539c2-8321-45d9-868a-fd8544e0ce01/0047/z,7.77097
d1d539c2-8321-45d9-868a-fd8544e0ce01/0048/x,0.18264483
d1d539c2-8321-45d9-868a-fd8544e0ce01/0048/y,-1.506174
d1d539c2-8321-45d9-868a-fd8544e0ce01/0048/z,7.8315067
d1d539c2-8321-45d9-868a-fd8544e0ce01/0049/x,0.4019868
d1d539c2-8321-45d9-868a-fd8544e0ce01/0049/y,-1.5101005
d1d539c2-8321-45d9-868a-fd8544e0ce01/0049/z,7.973584
d1d539c2-8321-45d9-868a-fd8544e0ce01/0050/x,0.33328885
d1d539c2-8321-45d9-868a-fd8544e0ce01/0050/y,-1.5280854
d1d539c2-8321-45d9-868a-fd8544e0ce01/0050/z,7.925458
d1d539c2-8321-45d9-868a-fd8544e0ce01/0051/x,0.4254311
d1d539c2-8321-45d9-868a-fd8544e0ce01/0051/y,-1.5047063
d1d539c2-8321-45d9-868a-fd8544e0ce01/0051/z,7.7735744
d1d539c2-8321-45d9-868a-fd8544e0ce01/0052/x,0.14919001
d1d539c2-8321-45d9-868a-fd8544e0ce01/0052/y,-1.5088927
d1d539c2-8321-45d9-868a-fd8544e0ce01/0052/z,7.891762
d1d539c2-8321-45d9-868a-fd8544e0ce01/0053/x,-5.3836946
d1d539c2-8321-45d9-868a-fd8544e0ce01/0053/y,-1.4971703
d1d539c2-8321-45d9-868a-fd8544e0ce01/0053/z,7.4836416
d1d539c2-8321-45d9-868a-fd8544e0ce01/0054/x,-0.3080359
d1d539c2-8321-45d9-868a-fd8544e0ce01/0054/y,-1.7433672
d1d539c2-8321-45d9-868a-fd8544e0ce01/0054/z,10.727405
d1d539c2-8321-45d9-868a-fd8544e0ce01/0055/x,-0.110545546
d1d539c2-8321-45d9-868a-fd8544e0ce01/0055/y,-1.8759781
d1d539c2-8321-45d9-868a-fd8544e0ce01/0055/z,10.788429
d1d539c2-8321-45d9-868a-fd8544e0ce01/0056/x,-1.1406491
d1d539c2-8321-45d9-868a-fd8544e0ce01/0056/y,-1.711227
d1d539c2-8321-45d9-868a-fd8544e0ce01/0056/z,11.127291
d1d539c2-8321-45d9-868a-fd8544e0ce01/0057/x,-1.0491838
d1d539c2-8321-45d9-868a-fd8544e0ce01/0057/y,-1.7367773
d1d539c2-8321-45d9-868a-fd8544e0ce01/0057/z,9.171402
d1d539c2-8321-45d9-868a-fd8544e0ce01/0058/x,0.28667355
d1d539c2-8321-45d9-868a-fd8544e0ce01/0058/y,-1.598952
d1d539c2-8321-45d9-868a-fd8544e0ce01/0058/z,7.7769966
d1d539c2-8321-45d9-868a-fd8544e0ce01/0059/x,0.213829
d1d539c2-8321-45d9-868a-fd8544e0ce01/0059/y,-1.5107836
d1d539c2-8321-45d9-868a-fd8544e0ce01/0059/z,7.723102
d1d539c2-8321-45d9-868a-fd8544e0ce01/0060/x,0.01014915
d1d539c2-8321-45d9-868a-fd8544e0ce01/0060/y,-1.4623855
d1d539c2-8321-45d9-868a-fd8544e0ce01/0060/z,7.8306956
d1d539c2-8321-45d9-868a-fd8544e0ce01/0061/x,-0.047642075
d1d539c2-8321-45d9-868a-fd8544e0ce01/0061/y,-1.5114385
d1d539c2-8321-45d9-868a-fd8544e0ce01/0061/z,7.839749
d1d539c2-8321-45d9-868a-fd8544e0ce01/0062/x,0.022716423
d1d539c2-8321-45d9-868a-fd8544e0ce01/0062/y,-1.472798
d1d539c2-8321-45d9-868a-fd8544e0ce01/0062/z,7.8626714
d1d539c2-8321-45d9-868a-fd8544e0ce01/0063/x,-0.0019815494
d1d539c2-8321-45d9-868a-fd8544e0ce01/0063/y,-1.4977437
d1d539c2-8321-45d9-868a-fd8544e0ce01/0063/z,7.9114113
d1d539c2-8321-45d9-868a-fd8544e0ce01/0064/x,-0.03452695
d1d539c2-8321-45d9-868a-fd8544e0ce01/0064/y,-1.5032113
d1d539c2-8321-45d9-868a-fd8544e0ce01/0064/z,7.7392764
d1d539c2-8321-45d9-868a-fd8544e0ce01/0065/x,-0.069480665
d1d539c2-8321-45d9-868a-fd8544e0ce01/0065/y,-1.5496063
d1d539c2-8321-45d9-868a-fd8544e0ce01/0065/z,7.8374047
d1d539c2-8321-45d9-868a-fd8544e0ce01/0066/x,-0.0010434805
d1d539c2-8321-45d9-868a-fd8544e0ce01/0066/y,-1.5151951
d1d539c2-8321-45d9-868a-fd8544e0ce01/0066/z,7.796131
d1d539c2-8321-45d9-868a-fd8544e0ce01/0067/x,-0.32973403
d1d539c2-8321-45d9-868a-fd8544e0ce01/0067/y,-1.4366988
d1d539c2-8321-45d9-868a-fd8544e0ce01/0067/z,7.9631643
d1d539c2-8321-45d9-868a-fd8544e0ce01/0068/x,0.21076696
d1d539c2-8321-45d9-868a-fd8544e0ce01/0068/y,-1.579684
d1d539c2-8321-45d9-868a-fd8544e0ce01/0068/z,7.866713
d1d539c2-8321-45d9-868a-fd8544e0ce01/0069/x,0.48618528
d1d539c2-8321-45d9-868a-fd8544e0ce01/0069/y,-1.4924057
d1d539c2-8321-45d9-868a-fd8544e0ce01/0069/z,7.81867
d1d539c2-8321-45d9-868a-fd8544e0ce01/0070/x,-0.28950262
d1d539c2-8321-45d9-868a-fd8544e0ce01/0070/y,-1.6551841
d1d539c2-8321-45d9-868a-fd8544e0ce01/0070/z,7.684816
d1d539c2-8321-45d9-868a-fd8544e0ce01/0071/x,0.6123849
d1d539c2-8321-45d9-868a-fd8544e0ce01/0071/y,-1.4005504
d1d539c2-8321-45d9-868a-fd8544e0ce01/0071/z,7.7199697
d1d539c2-8321-45d9-868a-fd8544e0ce01/0072/x,-0.70104504
d1d539c2-8321-45d9-868a-fd8544e0ce01/0072/y,-1.7361916
d1d539c2-8321-45d9-868a-fd8544e0ce01/0072/z,9.214389
d1d539c2-8321-45d9-868a-fd8544e0ce01/0073/x,0.41467625
d1d539c2-8321-45d9-868a-fd8544e0ce01/0073/y,-1.5750241
d1d539c2-8321-45d9-868a-fd8544e0ce01/0073/z,7.74583
d1d539c2-8321-45d9-868a-fd8544e0ce01/0074/x,0.3557283
d1d539c2-8321-45d9-868a-fd8544e0ce01/0074/y,-1.5024332
d1d539c2-8321-45d9-868a-fd8544e0ce01/0074/z,7.9972973
d1d539c2-8321-45d9-868a-fd8544e0ce01/0075/x,-0.23369403
d1d539c2-8321-45d9-868a-fd8544e0ce01/0075/y,-1.5210693
d1d539c2-8321-45d9-868a-fd8544e0ce01/0075/z,8.060899
d1d539c2-8321-45d9-868a-fd8544e0ce01/0076/x,0.4787286
d1d539c2-8321-45d9-868a-fd8544e0ce01/0076/y,-1.5447503
d1d539c2-8321-45d9-868a-fd8544e0ce01/0076/z,8.28389
d1d539c2-8321-45d9-868a-fd8544e0ce01/0077/x,0.6103088
d1d539c2-8321-45d9-868a-fd8544e0ce01/0077/y,-1.5109347
d1d539c2-8321-45d9-868a-fd8544e0ce01/0077/z,8.002943
d1d539c2-8321-45d9-868a-fd8544e0ce01/0078/x,0.34181148
d1d539c2-8321-45d9-868a-fd8544e0ce01/0078/y,-1.5243996
d1d539c2-8321-45d9-868a-fd8544e0ce01/0078/z,7.860149
d1d539c2-8321-45d9-868a-fd8544e0ce01/0079/x,0.40913928
d1d539c2-8321-45d9-868a-fd8544e0ce01/0079/y,-1.5063639
d1d539c2-8321-45d9-868a-fd8544e0ce01/0079/z,7.7937264
d1d539c2-8321-45d9-868a-fd8544e0ce01/0080/x,0.35154945
d1d539c2-8321-45d9-868a-fd8544e0ce01/0080/y,-1.5111829
d1d539c2-8321-45d9-868a-fd8544e0ce01/0080/z,8.022657
d1d539c2-8321-45d9-868a-fd8544e0ce01/0081/x,-0.8296315
d1d539c2-8321-45d9-868a-fd8544e0ce01/0081/y,-1.8460408
d1d539c2-8321-45d9-868a-fd8544e0ce01/0081/z,10.923004
d1d539c2-8321-45d9-868a-fd8544e0ce01/0082/x,0.707107
d1d539c2-8321-45d9-868a-fd8544e0ce01/0082/y,-2.0311863
d1d539c2-8321-45d9-868a-fd8544e0ce01/0082/z,11.513271
d1d539c2-8321-45d9-868a-fd8544e0ce01/0083/x,5.1120515
d1d539c2-8321-45d9-868a-fd8544e0ce01/0083/y,-1.3623865
d1d539c2-8321-45d9-868a-fd8544e0ce01/0083/z,6.6798167
d1d539c2-8321-45d9-868a-fd8544e0ce01/0085/x,7.3331637
d1d539c2-8321-45d9-868a-fd8544e0ce01/0085/y,-2.3490028
d1d539c2-8321-45d9-868a-fd8544e0ce01/0085/z,33.826923
d1d539c2-8321-45d9-868a-fd8544e0ce01/0093/x,-11.6181755
d1d539c2-8321-45d9-868a-fd8544e0ce01/0093/y,-1.2790201
d1d539c2-8321-45d9-868a-fd8544e0ce01/0093/z,29.369192
d1d539c2-8321-45d9-868a-fd8544e0ce01/0096/x,-9.866683
d1d539c2-8321-45d9-868a-fd8544e0ce01/0096/y,-3.3500957
d1d539c2-8321-45d9-868a-fd8544e0ce01/0096/z,32.050537
d1d539c2-8321-45d9-868a-fd8544e0ce01/0097/x,-9.540784
d1d539c2-8321-45d9-868a-fd8544e0ce01/0097/y,-2.6610262
d1d539c2-8321-45d9-868a-fd8544e0ce01/0097/z,26.438475
d1d539c2-8321-45d9-868a-fd8544e0ce01/0098/x,-11.293643
d1d539c2-8321-45d9-868a-fd8544e0ce01/0098/y,-1.7243476
d1d539c2-8321-45d9-868a-fd8544e0ce01/0098/z,21.552675
d1d539c2-8321-45d9-868a-fd8544e0ce01/0099/x,-1.8124403
d1d539c2-8321-45d9-868a-fd8544e0ce01/0099/y,-1.7590159
d1d539c2-8321-45d9-868a-fd8544e0ce01/0099/z,32.21198
d1d539c2-8321-45d9-868a-fd8544e0ce01/0100/x,-16.776249
d1d539c2-8321-45d9-868a-fd8544e0ce01/0100/y,-3.399543
d1d539c2-8321-45d9-868a-fd8544e0ce01/0100/z,43.993404
d3549136-61a8-448e-88a9-6a7aa3de05d3/0000/x,-1.2923926
d3549136-61a8-448e-88a9-6a7aa3de05d3/0000/y,-1.2483009
d3549136-61a8-448e-88a9-6a7aa3de05d3/0000/z,18.565413
d3549136-61a8-448e-88a9-6a7aa3de05d3/0001/x,-0.7317282
d3549136-61a8-448e-88a9-6a7aa3de05d3/0001/y,-1.8606596
d3549136-61a8-448e-88a9-6a7aa3de05d3/0001/z,24.699781
d3549136-61a8-448e-88a9-6a7aa3de05d3/0002/x,-0.4866424
d3549136-61a8-448e-88a9-6a7aa3de05d3/0002/y,-2.2692292
d3549136-61a8-448e-88a9-6a7aa3de05d3/0002/z,29.918905
d3549136-61a8-448e-88a9-6a7aa3de05d3/0003/x,0.63656396
d3549136-61a8-448e-88a9-6a7aa3de05d3/0003/y,-1.6064061
d3549136-61a8-448e-88a9-6a7aa3de05d3/0003/z,18.240307
d3549136-61a8-448e-88a9-6a7aa3de05d3/0004/x,-0.54332596
d3549136-61a8-448e-88a9-6a7aa3de05d3/0004/y,-0.94921887
d3549136-61a8-448e-88a9-6a7aa3de05d3/0004/z,16.65842
d3549136-61a8-448e-88a9-6a7aa3de05d3/0005/x,-1.1041697
d3549136-61a8-448e-88a9-6a7aa3de05d3/0005/y,-1.2953784
d3549136-61a8-448e-88a9-6a7aa3de05d3/0005/z,21.634197
d3549136-61a8-448e-88a9-6a7aa3de05d3/0006/x,-1.3099098
d3549136-61a8-448e-88a9-6a7aa3de05d3/0006/y,-1.0987854
d3549136-61a8-448e-88a9-6a7aa3de05d3/0006/z,17.969103
d3549136-61a8-448e-88a9-6a7aa3de05d3/0007/x,-6.532456
d3549136-61a8-448e-88a9-6a7aa3de05d3/0007/y,-1.9665215
d3549136-61a8-448e-88a9-6a7aa3de05d3/0007/z,28.355497
d3549136-61a8-448e-88a9-6a7aa3de05d3/0008/x,-5.1484165
d3549136-61a8-448e-88a9-6a7aa3de05d3/0008/y,-1.7728148
d3549136-61a8-448e-88a9-6a7aa3de05d3/0008/z,26.716616
d3549136-61a8-448e-88a9-6a7aa3de05d3/0009/x,-4.9440217
d3549136-61a8-448e-88a9-6a7aa3de05d3/0009/y,-2.3731685
d3549136-61a8-448e-88a9-6a7aa3de05d3/0009/z,30.55033
d3549136-61a8-448e-88a9-6a7aa3de05d3/0010/x,-4.936096
d3549136-61a8-448e-88a9-6a7aa3de05d3/0010/y,-1.9714649
d3549136-61a8-448e-88a9-6a7aa3de05d3/0010/z,26.114439
d3549136-61a8-448e-88a9-6a7aa3de05d3/0014/x,-30.47784
d3549136-61a8-448e-88a9-6a7aa3de05d3/0014/y,-2.3742974
d3549136-61a8-448e-88a9-6a7aa3de05d3/0014/z,34.307064
d3549136-61a8-448e-88a9-6a7aa3de05d3/0024/x,-14.608296
d3549136-61a8-448e-88a9-6a7aa3de05d3/0024/y,-0.46994585
d3549136-61a8-448e-88a9-6a7aa3de05d3/0024/z,25.6177
d3549136-61a8-448e-88a9-6a7aa3de05d3/0030/x,-13.9766035
d3549136-61a8-448e-88a9-6a7aa3de05d3/0030/y,-2.3350892
d3549136-61a8-448e-88a9-6a7aa3de05d3/0030/z,38.431942
d3549136-61a8-448e-88a9-6a7aa3de05d3/0031/x,-14.352513
d3549136-61a8-448e-88a9-6a7aa3de05d3/0031/y,-2.3798373
d3549136-61a8-448e-88a9-6a7aa3de05d3/0031/z,32.640045
d3549136-61a8-448e-88a9-6a7aa3de05d3/0033/x,-15.149973
d3549136-61a8-448e-88a9-6a7aa3de05d3/0033/y,-0.9053697
d3549136-61a8-448e-88a9-6a7aa3de05d3/0033/z,19.044518
d3549136-61a8-448e-88a9-6a7aa3de05d3/0035/x,-16.394953
d3549136-61a8-448e-88a9-6a7aa3de05d3/0035/y,-2.1566179
d3549136-61a8-448e-88a9-6a7aa3de05d3/0035/z,29.924374
d3549136-61a8-448e-88a9-6a7aa3de05d3/0037/x,-16.908457
d3549136-61a8-448e-88a9-6a7aa3de05d3/0037/y,-2.473485
d3549136-61a8-448e-88a9-6a7aa3de05d3/0037/z,27.266838
d3549136-61a8-448e-88a9-6a7aa3de05d3/0039/x,-21.24879
d3549136-61a8-448e-88a9-6a7aa3de05d3/0039/y,-2.1336439
d3549136-61a8-448e-88a9-6a7aa3de05d3/0039/z,28.161701
d3549136-61a8-448e-88a9-6a7aa3de05d3/0040/x,-17.723131
d3549136-61a8-448e-88a9-6a7aa3de05d3/0040/y,-3.1992772
